participantId,firstName,parent_nickname,age,age_in_days_chs,age_rounded_chs,age_years_chs,age_in_days_used,age_years_used,age_source,gender,age_at_birth,language_list,condition_list,additional_information,chs_child_hash,chs_response_uuid,participant_hashed_id,chs_match_status,chsId,versionThisBlock,versionClose,versionBoss,blockBoss,blockClose,blockOrder,blockCurrent,questionType,epistemic,blockRoleA,blockRoleB,rolesSwapped,effectiveRoleA,effectiveRoleB,dataExportTag,target,behavior,personA,groupA,personB,groupB,speechA,speechB,portraitImgShown,actionImgShown,orangeImgShown,greenImgShown,chosenName,chosenGroup,chosenRole,responseRecode,hypothesisConsistent,rt_ms,timestamp
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,A,B,A,hmm1_boss,yes1_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Flowers_Hmm_1_b,Riley,flowers,Ash,flurp,Charlie,zazzo,"Hmm, Wugs must like to eat flowers.","Hmm, Riley must like to eat flowers.",riley.png,riley_flowers.png,orange3.png,green11.png,Ash,flurp,group,1,1,17012,2026-06-19T02:22:56.570Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,A,B,A,hmm1_boss,yes1_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Whisper_Hmm_1_b,Jordan,whisper,Skyler,flurp,Reese,zazzo,"Hmm, Wugs must like to whisper when they talk.","Hmm, Jordan must like to whisper when they talk.",jordan.png,jordan_whisper.png,orange11.png,green6.png,Skyler,flurp,group,1,1,22821,2026-06-19T02:23:45.987Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,A,B,A,hmm1_boss,yes1_close,boss_close,hmm1_boss,boss,hmm,group,individual,True,individual,group,Night_Hmm_1_b,Casey,night,River,flurp,Morgan,zazzo,"Hmm, Casey must like to stay up in the middle of the night.","Hmm, Wugs must like to stay up in the middle of the night.",casey.png,casey_night.png,orange7.png,green10.png,River,flurp,individual,2,0,31900,2026-06-19T02:24:50.156Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,A,B,A,hmm1_boss,yes1_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Balls_Hmm_1_b,Alex,balls,Quinn,flurp,Drew,zazzo,"Hmm, Wugs must like to bounce balls on their heads.","Hmm, Alex must like to bounce balls on their heads.",alex.png,alex_ball.png,orange8.png,green11.png,Quinn,flurp,group,1,1,15637,2026-06-19T02:25:34.414Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,B,B,A,hmm1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,True,individual,group,Sniffing_Yes_1,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Yes, Arlo likes to sniff things before touching them.","Yes, Wugs like to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange3.png,green9.png,Cora,flurp,individual,2,1,24387,2026-06-19T02:26:59.388Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,B,B,A,hmm1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Backwards_Yes_1,Theo,backwards,Cleo,flurp,Moss,zazzo,"Yes, Wugs like to walk backwards.","Yes, Theo likes to walk backwards.",theo.png,theo_backwards.png,orange7.png,green1.png,Cleo,flurp,group,1,0,12604,2026-06-19T02:27:39.516Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,B,B,A,hmm1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Spinning_Yes_1,Wren,spinning,Lumi,flurp,Flint,zazzo,"Yes, Wugs like to spin around before sitting down.","Yes, Wren likes to spin around before sitting down.",wren.png,wren_spinning.png,orange6.png,green10.png,Lumi,flurp,group,1,0,24839,2026-06-19T02:28:32.580Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,B,B,A,hmm1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,True,individual,group,Plants_Yes_1,Sage,plants,Juno,flurp,Reed,zazzo,"Yes, Sage likes to talk to plants.","Yes, Wugs like to talk to plants.",sage.png,sage_plants.png,orange14.png,green.png,Juno,flurp,individual,2,1,22697,2026-06-19T02:29:22.013Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,B,B,A,hmm1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,True,individual,group,Pinecones_Yes_1,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Yes, Blake likes to pile up pinecones into a tall tower.","Yes, Wugs like to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange13.png,green1.png,Zara,flurp,individual,2,1,15923,2026-06-19T02:30:08.309Z
TT014_1781835495324,Aria,,6,2232.0,2220.0,6.11088295687885,2232.0,6.11088295687885,CHS,f,40 or more weeks,en he,,,PDJ33V,231e2c27-5df5-4f61-a111-46e3acf98a28,WAFFZ3,ok,,B,B,A,hmm1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Rocks_Yes_1,Sam,rocks,Nova,flurp,Finn,zazzo,"Yes, Wugs like to pick up rocks and put them in their pocket.","Yes, Sam likes to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange8.png,green11.png,Nova,flurp,group,1,0,15213,2026-06-19T02:30:38.109Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,A,B,A,hmm1_boss,hmm2_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Balls_Hmm_1_b,Alex,balls,Quinn,flurp,Drew,zazzo,"Hmm, Wugs must like to bounce balls on their heads.","Hmm, Alex must like to bounce balls on their heads.",alex.png,alex_ball.png,orange6.png,green1.png,Quinn,flurp,group,1,1,5731,2026-07-02T20:22:39.811Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,A,B,A,hmm1_boss,hmm2_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Night_Hmm_1_b,Casey,night,River,flurp,Morgan,zazzo,"Hmm, Wugs must like to stay up in the middle of the night.","Hmm, Casey must like to stay up in the middle of the night.",casey.png,casey_night.png,orange15.png,green11.png,Morgan,zazzo,individual,2,0,25168,2026-07-02T20:23:43.337Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,A,B,A,hmm1_boss,hmm2_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Flowers_Hmm_1_b,Riley,flowers,Ash,flurp,Charlie,zazzo,"Hmm, Wugs must like to eat flowers.","Hmm, Riley must like to eat flowers.",riley.png,riley_flowers.png,orange8.png,green9.png,Ash,flurp,group,1,1,16170,2026-07-02T20:24:42.438Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,A,B,A,hmm1_boss,hmm2_close,boss_close,hmm1_boss,boss,hmm,group,individual,True,individual,group,Bugs_Hmm_1_b,Rowan,bugs,Emery,flurp,Jules,zazzo,"Hmm, Rowan must like to play with bugs.","Hmm, Wugs must like to play with bugs.",rowan.png,rowan_bugs.png,orange4.png,green11.png,Jules,zazzo,group,1,1,18943,2026-07-02T20:25:38.138Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,A,B,A,hmm1_boss,hmm2_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Whisper_Hmm_1_b,Jordan,whisper,Skyler,flurp,Reese,zazzo,"Hmm, Wugs must like to whisper when they talk.","Hmm, Jordan must like to whisper when they talk.",jordan.png,jordan_whisper.png,orange8.png,green1.png,Skyler,flurp,group,1,1,19071,2026-07-02T20:26:53.595Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,A,B,A,hmm1_boss,hmm2_close,boss_close,hmm1_boss,boss,hmm,group,individual,False,group,individual,Walls_Hmm_1_b,Taylor,walls,Finley,flurp,Robin,zazzo,"Hmm, Wugs must like to climb tall buildings.","Hmm, Taylor must like to climb tall buildings.",taylor.png,taylor_walls.png,orange11.png,green9.png,Finley,flurp,group,1,1,16406,2026-07-02T20:27:48.925Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,B,B,A,hmm1_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Plants_Hmm_2,Sage,plants,Juno,flurp,Reed,zazzo,"Hmm, Wugs must like to talk to plants.","Hmm, Sage must like to talk to plants.",sage.png,sage_plants.png,orange3.png,green2.png,Juno,flurp,group,1,0,25895,2026-07-02T20:29:30.721Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,B,B,A,hmm1_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,False,individual,group,Sniffing_Hmm_2,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Hmm, Arlo must like to sniff things before touching them.","Hmm, Wugs must like to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange8.png,green9.png,Beau,zazzo,group,1,0,15994,2026-07-02T20:30:21.935Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,B,B,A,hmm1_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,False,individual,group,Spinning_Hmm_2,Wren,spinning,Lumi,flurp,Flint,zazzo,"Hmm, Wren must like to spin around before sitting down.","Hmm, Wugs must like to spin around before sitting down.",wren.png,wren_spinning.png,orange6.png,green10.png,Lumi,flurp,individual,2,1,14429,2026-07-02T20:31:32.021Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,B,B,A,hmm1_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Rocks_Hmm_2,Sam,rocks,Nova,flurp,Finn,zazzo,"Hmm, Wugs must like to pick up rocks and put them in their pocket.","Hmm, Sam must like to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange7.png,green6.png,Nova,flurp,group,1,0,13561,2026-07-02T20:31:58.243Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,B,B,A,hmm1_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,False,individual,group,Pinecones_Hmm_2,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Hmm, Blake must like to pile up pinecones into a tall tower.","Hmm, Wugs must like to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange2.png,green10.png,Zara,flurp,individual,2,1,15460,2026-07-02T20:32:26.653Z
TT015_1783023547568,zeshan,zeshan,6,2536.0,2550.0,6.9431895961670085,2536.0,6.9431895961670085,CHS,m,Not sure or prefer not to answer,en ur,,,U3SdZT,aac99f98-eb42-4bd3-a247-dab85209bd78,VMFJWA,ok,,B,B,A,hmm1_boss,hmm2_close,boss_close,hmm2_close,close,hmm,individual,group,True,group,individual,Backwards_Hmm_2,Theo,backwards,Cleo,flurp,Moss,zazzo,"Hmm, Wugs must like to walk backwards.","Hmm, Theo must like to walk backwards.",theo.png,theo_backwards.png,orange3.png,green.png,Moss,zazzo,individual,2,1,15908,2026-07-02T20:32:56.219Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,A,B,A,yes2_boss,yes1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Night_Yes_2_b,Casey,night,River,flurp,Morgan,zazzo,"Yes, Wugs like to stay up in the middle of the night.","Yes, Casey likes to stay up in the middle of the night.",casey.png,casey_night.png,orange3.png,green7.png,Morgan,zazzo,individual,2,0,20441,2026-07-15T18:04:07.798Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,A,B,A,yes2_boss,yes1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Flowers_Yes_2_b,Riley,flowers,Ash,flurp,Charlie,zazzo,"Yes, Wugs like to eat flowers.","Yes, Riley likes to eat flowers.",riley.png,riley_flowers.png,orange14.png,green10.png,Charlie,zazzo,individual,2,0,17515,2026-07-15T18:04:41.947Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,A,B,A,yes2_boss,yes1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Balls_Yes_2_b,Alex,balls,Quinn,flurp,Drew,zazzo,"Yes, Wugs like to bounce balls on their heads.","Yes, Alex likes to bounce balls on their heads.",alex.png,alex_ball.png,orange2.png,green12.png,Quinn,flurp,group,1,1,17680,2026-07-15T18:05:48.585Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,A,B,A,yes2_boss,yes1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Whisper_Yes_2_b,Jordan,whisper,Skyler,flurp,Reese,zazzo,"Yes, Wugs like to whisper when they talk.","Yes, Jordan likes to whisper when they talk.",jordan.png,jordan_whisper.png,orange3.png,green2.png,Reese,zazzo,individual,2,0,13153,2026-07-15T18:06:26.688Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,A,B,A,yes2_boss,yes1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Bugs_Yes_2_b,Rowan,bugs,Emery,flurp,Jules,zazzo,"Yes, Wugs like to play with bugs.","Yes, Rowan likes to play with bugs.",rowan.png,rowan_bugs.png,orange3.png,green11.png,Jules,zazzo,individual,2,0,13168,2026-07-15T18:07:12.170Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,A,B,A,yes2_boss,yes1_close,boss_close,yes2_boss,boss,yes,individual,group,True,group,individual,Walls_Yes_2_b,Taylor,walls,Finley,flurp,Robin,zazzo,"Yes, Wugs like to climb tall buildings.","Yes, Taylor likes to climb tall buildings.",taylor.png,taylor_walls.png,orange3.png,green10.png,Robin,zazzo,individual,2,0,25815,2026-07-15T18:07:51.174Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,B,B,A,yes2_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Backwards_Yes_1,Theo,backwards,Cleo,flurp,Moss,zazzo,"Yes, Wugs like to walk backwards.","Yes, Theo likes to walk backwards.",theo.png,theo_backwards.png,orange14.png,green2.png,Moss,zazzo,individual,2,1,12163,2026-07-15T18:09:25.278Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,B,B,A,yes2_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,True,individual,group,Rocks_Yes_1,Sam,rocks,Nova,flurp,Finn,zazzo,"Yes, Sam likes to pick up rocks and put them in their pocket.","Yes, Wugs like to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange15.png,green1.png,Nova,flurp,individual,2,1,12800,2026-07-15T18:09:51.094Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,B,B,A,yes2_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Sniffing_Yes_1,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Yes, Wugs like to sniff things before touching them.","Yes, Arlo likes to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange6.png,green9.png,Cora,flurp,group,1,0,13315,2026-07-15T18:10:28.936Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,B,B,A,yes2_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,True,individual,group,Plants_Yes_1,Sage,plants,Juno,flurp,Reed,zazzo,"Yes, Sage likes to talk to plants.","Yes, Wugs like to talk to plants.",sage.png,sage_plants.png,orange3.png,green6.png,Juno,flurp,individual,2,1,11074,2026-07-15T18:11:03.027Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,B,B,A,yes2_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Pinecones_Yes_1,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Yes, Wugs like to pile up pinecones into a tall tower.","Yes, Blake likes to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange7.png,green.png,Bryn,zazzo,individual,2,1,14930,2026-07-15T18:11:52.030Z
TT015_1784138458016,lily,Mike Centola,8,3003.0,3000.0,8.2217659137577,3003.0,8.2217659137577,CHS,f,38 weeks,en de,,,Y3MQAN,278f28fb-b147-4064-a544-5f5e64cb6aca,QdS3TH,ok,,B,B,A,yes2_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Spinning_Yes_1,Wren,spinning,Lumi,flurp,Flint,zazzo,"Yes, Wugs like to spin around before sitting down.","Yes, Wren likes to spin around before sitting down.",wren.png,wren_spinning.png,orange11.png,green11.png,Flint,zazzo,individual,2,1,9978,2026-07-15T18:12:19.287Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,A,B,A,yes1_boss,yes1_close,boss_close,yes1_boss,boss,yes,group,individual,True,individual,group,Bugs_Yes_1_b,Rowan,bugs,Emery,flurp,Jules,zazzo,"Yes, Rowan likes to play with bugs.","Yes, Wugs like to play with bugs.",rowan.png,rowan_bugs.png,orange4.png,green2.png,Emery,flurp,individual,2,0,37917,2026-06-29T19:36:05.417Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,A,B,A,yes1_boss,yes1_close,boss_close,yes1_boss,boss,yes,group,individual,True,individual,group,Night_Yes_1_b,Casey,night,River,flurp,Morgan,zazzo,"Yes, Casey likes to stay up in the middle of the night.","Yes, Wugs like to stay up in the middle of the night.",casey.png,casey_night.png,orange8.png,green.png,River,flurp,individual,2,0,28441,2026-06-29T19:37:09.341Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,A,B,A,yes1_boss,yes1_close,boss_close,yes1_boss,boss,yes,group,individual,True,individual,group,Flowers_Yes_1_b,Riley,flowers,Ash,flurp,Charlie,zazzo,"Yes, Riley likes to eat flowers.","Yes, Wugs like to eat flowers.",riley.png,riley_flowers.png,orange4.png,green7.png,Ash,flurp,individual,2,0,27031,2026-06-29T19:38:25.426Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,A,B,A,yes1_boss,yes1_close,boss_close,yes1_boss,boss,yes,group,individual,False,group,individual,Walls_Yes_1_b,Taylor,walls,Finley,flurp,Robin,zazzo,"Yes, Wugs like to climb tall buildings.","Yes, Taylor likes to climb tall buildings.",taylor.png,taylor_walls.png,orange7.png,green1.png,Finley,flurp,group,1,1,23371,2026-06-29T19:39:23.165Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,A,B,A,yes1_boss,yes1_close,boss_close,yes1_boss,boss,yes,group,individual,False,group,individual,Balls_Yes_1_b,Alex,balls,Quinn,flurp,Drew,zazzo,"Yes, Wugs like to bounce balls on their heads.","Yes, Alex likes to bounce balls on their heads.",alex.png,alex_ball.png,orange3.png,green11.png,Quinn,flurp,group,1,1,35112,2026-06-29T19:40:48.023Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,A,B,A,yes1_boss,yes1_close,boss_close,yes1_boss,boss,yes,group,individual,True,individual,group,Whisper_Yes_1_b,Jordan,whisper,Skyler,flurp,Reese,zazzo,"Yes, Jordan likes to whisper when they talk.","Yes, Wugs like to whisper when they talk.",jordan.png,jordan_whisper.png,orange3.png,green.png,Skyler,flurp,individual,2,0,25306,2026-06-29T19:41:50.026Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,B,B,A,yes1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,True,individual,group,Plants_Yes_1,Sage,plants,Juno,flurp,Reed,zazzo,"Yes, Sage likes to talk to plants.","Yes, Wugs like to talk to plants.",sage.png,sage_plants.png,orange15.png,green11.png,Reed,zazzo,group,1,0,23163,2026-06-29T19:43:26.424Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,B,B,A,yes1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Pinecones_Yes_1,Blake,pinecones,Zara,flurp,Bryn,zazzo,"Yes, Wugs like to pile up pinecones into a tall tower.","Yes, Blake likes to pile up pinecones into a tall tower.",blake.png,blake_pinecones.png,orange11.png,green1.png,Zara,flurp,group,1,0,16999,2026-06-29T19:44:18.209Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,B,B,A,yes1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,False,group,individual,Rocks_Yes_1,Sam,rocks,Nova,flurp,Finn,zazzo,"Yes, Wugs like to pick up rocks and put them in their pocket.","Yes, Sam likes to pick up rocks and put them in their pocket.",sam.png,sam_rocks.png,orange2.png,green11.png,Finn,zazzo,individual,2,1,17098,2026-06-29T19:45:23.773Z
TT018_1782761382358,talia,Sharon,5,2083.0,2070.0,5.702943189596167,2083.0,5.702943189596167,CHS,f,Not sure or prefer not to answer,en fr,,,N6Z2E5,d008132f-a8c4-49f4-a100-b000e01a63b9,5VA6EN,ok,,B,B,A,yes1_boss,yes1_close,boss_close,yes1_close,close,yes,group,individual,True,individual,group,Sniffing_Yes_1,Arlo,sniffing,Cora,flurp,Beau,zazzo,"Yes, Arlo likes to sniff things before touching them.","Yes, Wugs like to sniff things before touching them.",arlo.png,arlo_sniffing.png,orange15.png,green7.png,Cora,flurp,individual,2,1,18890,2026-06-29T19:46:16.052Z
